month,segment,region,acquisition_channel,plan_type,active_customers_start,active_mrr_start,churned_customers,churned_mrr
2026-01-01,Mid-Market,North America,Organic,Enterprise,8,12172.93,0,0.0
2026-01-01,Mid-Market,North America,Organic,Growth,39,7528.17,1,154.65
2026-01-01,Mid-Market,North America,Organic,Pro,38,20079.1,0,0.0
2026-01-01,Mid-Market,North America,Outbound,Basic,14,944.25,0,0.0
2026-01-01,Mid-Market,North America,Outbound,Enterprise,11,16918.16,1,1025.41
2026-01-01,Mid-Market,North America,Outbound,Growth,21,3387.38,4,634.16
2026-01-01,Mid-Market,North America,Outbound,Pro,36,17963.02,1,663.58
2026-01-01,Mid-Market,North America,Paid Search,Basic,8,577.02,3,132.81
2026-01-01,Mid-Market,North America,Paid Search,Enterprise,9,22764.7,0,0.0
2026-01-01,Mid-Market,North America,Paid Search,Growth,29,4800.85,2,447.44
2026-01-01,Mid-Market,North America,Paid Search,Pro,19,9575.0,0,0.0
2026-01-01,Mid-Market,North America,Partner,Basic,12,667.39,1,47.23
2026-01-01,Mid-Market,North America,Partner,Enterprise,6,8439.14,0,0.0
2026-01-01,Mid-Market,North America,Partner,Growth,15,3000.16,0,0.0
2026-01-01,Mid-Market,North America,Partner,Pro,28,13206.45,0,0.0
2026-01-01,Mid-Market,North America,Referral,Basic,4,387.14,0,0.0
2026-01-01,Mid-Market,North America,Referral,Enterprise,4,11104.02,0,0.0
2026-01-01,Mid-Market,North America,Referral,Growth,16,2384.87,1,223.66
2026-01-01,Mid-Market,North America,Referral,Pro,16,6877.76,0,0.0
2026-01-01,SMB,APAC,Affiliate,Basic,7,483.31,2,181.34
2026-01-01,SMB,APAC,Affiliate,Growth,15,3357.3,3,534.31
2026-01-01,SMB,APAC,Affiliate,Pro,8,3465.42,0,0.0
2026-01-01,SMB,APAC,Organic,Basic,15,966.81,2,148.25
2026-01-01,SMB,APAC,Organic,Growth,9,1473.13,1,229.12
2026-01-01,SMB,APAC,Organic,Pro,9,4648.43,2,1060.57
2026-01-01,SMB,APAC,Outbound,Basic,5,263.0,0,0.0
2026-01-01,SMB,APAC,Outbound,Enterprise,1,1063.39,0,0.0
2026-01-01,SMB,APAC,Outbound,Growth,12,2173.87,1,237.62
2026-01-01,SMB,APAC,Outbound,Pro,6,3017.23,0,0.0
2026-01-01,SMB,APAC,Paid Search,Basic,11,776.16,2,142.95
2026-01-01,SMB,APAC,Paid Search,Enterprise,1,1255.1,0,0.0
2026-01-01,SMB,APAC,Paid Search,Growth,19,3539.74,1,182.52
2026-01-01,SMB,APAC,Paid Search,Pro,6,3253.44,0,0.0
2026-01-01,SMB,APAC,Partner,Basic,3,179.38,2,138.98
2026-01-01,SMB,APAC,Partner,Enterprise,2,1844.23,0,0.0
2026-01-01,SMB,APAC,Partner,Growth,6,799.27,0,0.0
2026-01-01,SMB,APAC,Partner,Pro,4,1750.13,0,0.0
2026-01-01,SMB,APAC,Referral,Basic,8,474.69,0,0.0
2026-01-01,SMB,APAC,Referral,Growth,9,1990.26,0,0.0
2026-01-01,SMB,APAC,Referral,Pro,2,1035.47,0,0.0
2026-01-01,SMB,Europe,Affiliate,Basic,17,997.61,2,140.78
2026-01-01,SMB,Europe,Affiliate,Growth,23,3341.95,3,461.44
2026-01-01,SMB,Europe,Affiliate,Pro,12,7527.14,0,0.0
2026-01-01,SMB,Europe,Organic,Basic,27,1560.25,4,194.88
2026-01-01,SMB,Europe,Organic,Enterprise,2,4371.37,0,0.0
2026-01-01,SMB,Europe,Organic,Growth,38,6745.12,2,365.22
2026-01-01,SMB,Europe,Organic,Pro,15,9123.43,1,1297.82
2026-01-01,SMB,Europe,Outbound,Basic,19,1066.79,5,243.04
2026-01-01,SMB,Europe,Outbound,Enterprise,5,7219.11,0,0.0
2026-01-01,SMB,Europe,Outbound,Growth,24,4299.49,2,415.34
2026-01-01,SMB,Europe,Outbound,Pro,10,4944.82,0,0.0
2026-01-01,SMB,Europe,Paid Search,Basic,32,2125.58,9,621.59
2026-01-01,SMB,Europe,Paid Search,Enterprise,5,7130.51,0,0.0
2026-01-01,SMB,Europe,Paid Search,Growth,44,7881.35,4,568.39
2026-01-01,SMB,Europe,Paid Search,Pro,29,15387.14,3,1814.76
2026-01-01,SMB,Europe,Partner,Basic,13,756.41,1,37.19
2026-01-01,SMB,Europe,Partner,Growth,19,3894.83,0,0.0
2026-01-01,SMB,Europe,Partner,Pro,5,2437.25,0,0.0
2026-01-01,SMB,Europe,Referral,Basic,13,813.89,1,113.04
2026-01-01,SMB,Europe,Referral,Enterprise,2,2846.16,0,0.0
2026-01-01,SMB,Europe,Referral,Growth,12,2155.94,1,350.59
2026-01-01,SMB,Europe,Referral,Pro,10,4365.13,1,278.59
2026-01-01,SMB,LATAM,Affiliate,Basic,11,620.02,2,147.97
2026-01-01,SMB,LATAM,Affiliate,Enterprise,1,1408.66,0,0.0
2026-01-01,SMB,LATAM,Affiliate,Growth,7,1231.98,1,79.73
2026-01-01,SMB,LATAM,Affiliate,Pro,8,3999.42,0,0.0
2026-01-01,SMB,LATAM,Organic,Basic,15,1033.17,1,37.83
2026-01-01,SMB,LATAM,Organic,Enterprise,1,1721.87,0,0.0
2026-01-01,SMB,LATAM,Organic,Growth,20,3594.94,2,568.39
2026-01-01,SMB,LATAM,Organic,Pro,7,2808.69,1,389.35
2026-01-01,SMB,LATAM,Outbound,Basic,5,362.88,1,38.09
2026-01-01,SMB,LATAM,Outbound,Growth,13,2574.82,2,523.04
2026-01-01,SMB,LATAM,Outbound,Pro,3,1109.13,1,600.6
2026-01-01,SMB,LATAM,Paid Search,Basic,14,1057.42,1,82.61
2026-01-01,SMB,LATAM,Paid Search,Enterprise,1,1503.56,0,0.0
2026-01-01,SMB,LATAM,Paid Search,Growth,18,3730.25,4,841.28
2026-01-01,SMB,LATAM,Paid Search,Pro,11,6289.61,1,523.83
2026-01-01,SMB,LATAM,Partner,Basic,9,545.41,2,71.85
2026-01-01,SMB,LATAM,Partner,Growth,6,1626.77,0,0.0
2026-01-01,SMB,LATAM,Partner,Pro,6,3067.65,0,0.0
2026-01-01,SMB,LATAM,Referral,Basic,6,307.79,1,49.01
2026-01-01,SMB,LATAM,Referral,Enterprise,1,1362.76,0,0.0
2026-01-01,SMB,LATAM,Referral,Growth,16,2968.29,5,1032.36
2026-01-01,SMB,LATAM,Referral,Pro,7,2853.72,0,0.0
2026-01-01,SMB,North America,Affiliate,Basic,21,1569.21,6,413.56
2026-01-01,SMB,North America,Affiliate,Enterprise,3,4255.89,0,0.0
2026-01-01,SMB,North America,Affiliate,Growth,21,3533.97,3,556.76
2026-01-01,SMB,North America,Affiliate,Pro,12,6123.82,0,0.0
2026-01-01,SMB,North America,Organic,Basic,36,2083.77,6,278.93
2026-01-01,SMB,North America,Organic,Enterprise,2,2967.24,0,0.0
2026-01-01,SMB,North America,Organic,Growth,35,6450.15,2,505.17
2026-01-01,SMB,North America,Organic,Pro,18,7997.08,0,0.0
2026-01-01,SMB,North America,Outbound,Basic,15,863.32,0,0.0
2026-01-01,SMB,North America,Outbound,Enterprise,2,4677.32,0,0.0
2026-01-01,SMB,North America,Outbound,Growth,24,4012.98,0,0.0
2026-01-01,SMB,North America,Outbound,Pro,19,10152.33,0,0.0
2026-01-01,SMB,North America,Paid Search,Basic,42,2765.22,7,415.22
2026-01-01,SMB,North America,Paid Search,Enterprise,5,6531.04,0,0.0
2026-01-01,SMB,North America,Paid Search,Growth,36,5766.35,3,425.1
2026-01-01,SMB,North America,Paid Search,Pro,20,11550.04,1,481.46
2026-01-01,SMB,North America,Partner,Basic,18,999.12,1,51.55
2026-01-01,SMB,North America,Partner,Enterprise,1,1666.15,0,0.0
2026-01-01,SMB,North America,Partner,Growth,12,2686.67,0,0.0
2026-01-01,SMB,North America,Partner,Pro,16,9177.32,0,0.0
2026-01-01,SMB,North America,Referral,Basic,14,1097.01,1,42.15
2026-01-01,SMB,North America,Referral,Enterprise,1,426.87,0,0.0
2026-01-01,SMB,North America,Referral,Growth,24,4144.33,1,183.03
2026-01-01,SMB,North America,Referral,Pro,16,8879.28,0,0.0
2026-01-01,Startup,APAC,Affiliate,Basic,5,247.94,0,0.0
2026-01-01,Startup,APAC,Affiliate,Growth,2,403.13,0,0.0
2026-01-01,Startup,APAC,Organic,Basic,11,624.88,3,176.02
2026-01-01,Startup,APAC,Organic,Growth,4,1082.16,1,318.54
2026-01-01,Startup,APAC,Organic,Pro,1,444.77,0,0.0
2026-01-01,Startup,APAC,Outbound,Basic,3,128.32,1,26.94
2026-01-01,Startup,APAC,Outbound,Growth,4,537.92,0,0.0
2026-01-01,Startup,APAC,Outbound,Pro,1,682.43,0,0.0
2026-01-01,Startup,APAC,Paid Search,Basic,15,1032.31,2,81.29
2026-01-01,Startup,APAC,Paid Search,Enterprise,1,1347.46,1,1347.46
2026-01-01,Startup,APAC,Paid Search,Growth,4,554.19,0,0.0
2026-01-01,Startup,APAC,Paid Search,Pro,4,1308.75,0,0.0
2026-01-01,Startup,APAC,Partner,Basic,2,68.75,0,0.0
2026-01-01,Startup,APAC,Referral,Basic,2,208.79,0,0.0
2026-01-01,Startup,APAC,Referral,Growth,2,245.61,0,0.0
2026-01-01,Startup,APAC,Referral,Pro,1,357.55,0,0.0
2026-01-01,Startup,Europe,Affiliate,Basic,14,917.69,1,40.58
2026-01-01,Startup,Europe,Affiliate,Enterprise,1,408.91,0,0.0
2026-01-01,Startup,Europe,Affiliate,Growth,8,1771.56,2,384.63
2026-01-01,Startup,Europe,Affiliate,Pro,1,511.9,1,511.9
2026-01-01,Startup,Europe,Organic,Basic,9,652.0,2,145.82
2026-01-01,Startup,Europe,Organic,Growth,11,2132.59,1,125.19
2026-01-01,Startup,Europe,Organic,Pro,3,1566.35,0,0.0
2026-01-01,Startup,Europe,Outbound,Basic,10,683.55,3,204.42
2026-01-01,Startup,Europe,Paid Search,Basic,21,1173.13,5,254.84
2026-01-01,Startup,Europe,Paid Search,Growth,13,2373.88,0,0.0
2026-01-01,Startup,Europe,Paid Search,Pro,7,3565.66,1,630.84
2026-01-01,Startup,Europe,Partner,Basic,5,256.69,0,0.0
2026-01-01,Startup,Europe,Partner,Growth,4,695.24,0,0.0
2026-01-01,Startup,Europe,Partner,Pro,2,1051.61,0,0.0
2026-01-01,Startup,Europe,Referral,Basic,7,412.49,1,89.83
2026-01-01,Startup,Europe,Referral,Growth,7,1359.99,0,0.0
2026-01-01,Startup,Europe,Referral,Pro,2,1409.67,0,0.0
2026-01-01,Startup,LATAM,Affiliate,Basic,3,187.66,0,0.0
2026-01-01,Startup,LATAM,Affiliate,Growth,4,591.58,1,117.86
2026-01-01,Startup,LATAM,Affiliate,Pro,4,1658.49,0,0.0
2026-01-01,Startup,LATAM,Organic,Basic,3,165.77,0,0.0
2026-01-01,Startup,LATAM,Organic,Growth,9,1951.39,1,122.2
2026-01-01,Startup,LATAM,Organic,Pro,3,1645.91,0,0.0
2026-01-01,Startup,LATAM,Outbound,Basic,4,322.33,0,0.0
2026-01-01,Startup,LATAM,Outbound,Growth,4,642.77,1,166.41
2026-01-01,Startup,LATAM,Paid Search,Basic,11,789.41,3,177.79
2026-01-01,Startup,LATAM,Paid Search,Growth,11,2031.2,2,207.62
2026-01-01,Startup,LATAM,Paid Search,Pro,2,632.89,1,236.56
2026-01-01,Startup,LATAM,Partner,Basic,2,157.13,1,81.54
2026-01-01,Startup,LATAM,Partner,Growth,2,620.99,1,412.05
2026-01-01,Startup,LATAM,Referral,Basic,4,184.71,0,0.0
2026-01-01,Startup,LATAM,Referral,Growth,4,676.28,0,0.0
2026-01-01,Startup,North America,Affiliate,Basic,14,909.83,4,219.93
2026-01-01,Startup,North America,Affiliate,Growth,14,2395.13,1,131.19
2026-01-01,Startup,North America,Affiliate,Pro,8,4187.78,1,627.12
2026-01-01,Startup,North America,Organic,Basic,27,1679.32,3,186.89
2026-01-01,Startup,North America,Organic,Growth,10,2044.11,1,268.96
2026-01-01,Startup,North America,Organic,Pro,1,246.5,0,0.0
2026-01-01,Startup,North America,Outbound,Basic,8,422.87,2,80.46
2026-01-01,Startup,North America,Outbound,Enterprise,1,1600.35,0,0.0
2026-01-01,Startup,North America,Outbound,Growth,9,1534.51,2,326.35
2026-01-01,Startup,North America,Outbound,Pro,4,1365.78,0,0.0
2026-01-01,Startup,North America,Paid Search,Basic,18,1191.49,2,124.23
2026-01-01,Startup,North America,Paid Search,Enterprise,2,2548.06,0,0.0
2026-01-01,Startup,North America,Paid Search,Growth,16,2719.94,3,400.0
2026-01-01,Startup,North America,Paid Search,Pro,9,4714.14,1,989.75
2026-01-01,Startup,North America,Partner,Basic,2,81.61,0,0.0
2026-01-01,Startup,North America,Partner,Enterprise,2,3800.39,0,0.0
2026-01-01,Startup,North America,Partner,Growth,5,720.94,0,0.0
2026-01-01,Startup,North America,Referral,Basic,12,782.52,1,73.5
2026-01-01,Startup,North America,Referral,Growth,8,1375.78,1,326.34
2026-01-01,Startup,North America,Referral,Pro,3,1870.12,0,0.0
2026-02-01,Enterprise,APAC,Affiliate,Pro,1,321.59,0,0.0
2026-02-01,Enterprise,APAC,Organic,Enterprise,4,5917.56,0,0.0
2026-02-01,Enterprise,APAC,Organic,Growth,2,180.31,0,0.0
2026-02-01,Enterprise,APAC,Organic,Pro,10,6199.24,0,0.0
2026-02-01,Enterprise,APAC,Outbound,Basic,2,117.59,0,0.0
2026-02-01,Enterprise,APAC,Outbound,Enterprise,7,14539.76,0,0.0
2026-02-01,Enterprise,APAC,Outbound,Growth,3,528.58,0,0.0
2026-02-01,Enterprise,APAC,Outbound,Pro,10,4855.75,0,0.0
2026-02-01,Enterprise,APAC,Paid Search,Enterprise,5,7744.59,1,1717.08
2026-02-01,Enterprise,APAC,Paid Search,Pro,2,1057.73,0,0.0
2026-02-01,Enterprise,APAC,Partner,Enterprise,7,12834.33,0,0.0
2026-02-01,Enterprise,APAC,Partner,Growth,2,359.39,0,0.0
2026-02-01,Enterprise,APAC,Partner,Pro,11,4588.67,0,0.0
2026-02-01,Enterprise,APAC,Referral,Enterprise,1,1328.28,0,0.0
2026-02-01,Enterprise,APAC,Referral,Growth,1,120.83,0,0.0
2026-02-01,Enterprise,APAC,Referral,Pro,2,813.2,0,0.0
2026-02-01,Enterprise,Europe,Organic,Basic,1,28.46,0,0.0
2026-02-01,Enterprise,Europe,Organic,Enterprise,19,31560.33,0,0.0
2026-02-01,Enterprise,Europe,Organic,Growth,5,931.89,0,0.0
2026-02-01,Enterprise,Europe,Organic,Pro,16,7437.56,1,389.61
2026-02-01,Enterprise,Europe,Outbound,Basic,1,45.77,0,0.0
2026-02-01,Enterprise,Europe,Outbound,Enterprise,21,38566.15,1,898.1
2026-02-01,Enterprise,Europe,Outbound,Growth,4,400.96,0,0.0
2026-02-01,Enterprise,Europe,Outbound,Pro,15,7324.43,0,0.0
2026-02-01,Enterprise,Europe,Paid Search,Basic,1,74.72,0,0.0
2026-02-01,Enterprise,Europe,Paid Search,Enterprise,9,11686.53,0,0.0
2026-02-01,Enterprise,Europe,Paid Search,Growth,2,363.67,0,0.0
2026-02-01,Enterprise,Europe,Paid Search,Pro,3,907.87,0,0.0
2026-02-01,Enterprise,Europe,Partner,Basic,1,39.22,0,0.0
2026-02-01,Enterprise,Europe,Partner,Enterprise,18,39062.9,1,2151.63
2026-02-01,Enterprise,Europe,Partner,Growth,7,1430.38,0,0.0
2026-02-01,Enterprise,Europe,Partner,Pro,17,8611.72,1,300.41
2026-02-01,Enterprise,Europe,Referral,Enterprise,9,14592.02,0,0.0
2026-02-01,Enterprise,Europe,Referral,Growth,1,179.33,0,0.0
2026-02-01,Enterprise,Europe,Referral,Pro,6,3291.22,0,0.0
2026-02-01,Enterprise,LATAM,Affiliate,Enterprise,1,1576.74,0,0.0
2026-02-01,Enterprise,LATAM,Organic,Enterprise,5,8947.71,0,0.0
2026-02-01,Enterprise,LATAM,Organic,Growth,2,455.76,0,0.0
2026-02-01,Enterprise,LATAM,Organic,Pro,3,1243.28,0,0.0
2026-02-01,Enterprise,LATAM,Outbound,Enterprise,5,7560.19,0,0.0
2026-02-01,Enterprise,LATAM,Outbound,Growth,2,364.56,1,133.3
2026-02-01,Enterprise,LATAM,Outbound,Pro,9,4352.53,0,0.0
2026-02-01,Enterprise,LATAM,Paid Search,Growth,2,285.78,0,0.0
2026-02-01,Enterprise,LATAM,Paid Search,Pro,3,1228.93,1,517.86
2026-02-01,Enterprise,LATAM,Partner,Enterprise,11,19165.93,0,0.0
2026-02-01,Enterprise,LATAM,Partner,Growth,4,499.42,0,0.0
2026-02-01,Enterprise,LATAM,Partner,Pro,9,5077.46,1,392.45
2026-02-01,Enterprise,LATAM,Referral,Enterprise,6,10346.38,0,0.0
2026-02-01,Enterprise,LATAM,Referral,Pro,2,824.02,0,0.0
2026-02-01,Enterprise,North America,Affiliate,Enterprise,2,2558.63,1,1745.03
2026-02-01,Enterprise,North America,Affiliate,Growth,1,117.78,0,0.0
2026-02-01,Enterprise,North America,Affiliate,Pro,1,670.85,0,0.0
2026-02-01,Enterprise,North America,Organic,Basic,2,230.26,0,0.0
2026-02-01,Enterprise,North America,Organic,Enterprise,14,26345.42,0,0.0
2026-02-01,Enterprise,North America,Organic,Growth,8,1221.7,0,0.0
2026-02-01,Enterprise,North America,Organic,Pro,20,12318.98,1,534.72
2026-02-01,Enterprise,North America,Outbound,Basic,1,82.74,0,0.0
2026-02-01,Enterprise,North America,Outbound,Enterprise,25,34549.63,0,0.0
2026-02-01,Enterprise,North America,Outbound,Growth,5,786.04,0,0.0
2026-02-01,Enterprise,North America,Outbound,Pro,25,13572.7,1,803.64
2026-02-01,Enterprise,North America,Paid Search,Enterprise,8,8753.57,0,0.0
2026-02-01,Enterprise,North America,Paid Search,Growth,5,1143.1,0,0.0
2026-02-01,Enterprise,North America,Paid Search,Pro,10,5793.97,0,0.0
2026-02-01,Enterprise,North America,Partner,Enterprise,24,33146.09,0,0.0
2026-02-01,Enterprise,North America,Partner,Growth,11,1640.21,1,135.13
2026-02-01,Enterprise,North America,Partner,Pro,35,16675.22,1,159.15
2026-02-01,Enterprise,North America,Referral,Enterprise,7,10978.52,0,0.0
2026-02-01,Enterprise,North America,Referral,Pro,7,3840.65,0,0.0
2026-02-01,Mid-Market,APAC,Affiliate,Basic,1,44.34,0,0.0
2026-02-01,Mid-Market,APAC,Affiliate,Growth,1,143.64,0,0.0
2026-02-01,Mid-Market,APAC,Affiliate,Pro,4,1497.11,1,285.94
2026-02-01,Mid-Market,APAC,Organic,Basic,3,166.88,1,85.72
2026-02-01,Mid-Market,APAC,Organic,Enterprise,7,8669.31,0,0.0
2026-02-01,Mid-Market,APAC,Organic,Growth,10,1825.12,2,258.31
2026-02-01,Mid-Market,APAC,Organic,Pro,9,5559.23,0,0.0
2026-02-01,Mid-Market,APAC,Outbound,Basic,5,249.33,1,21.63
2026-02-01,Mid-Market,APAC,Outbound,Enterprise,1,2103.62,0,0.0
2026-02-01,Mid-Market,APAC,Outbound,Growth,9,2286.51,0,0.0
2026-02-01,Mid-Market,APAC,Outbound,Pro,8,3688.97,1,751.54
2026-02-01,Mid-Market,APAC,Paid Search,Basic,5,341.44,1,30.94
2026-02-01,Mid-Market,APAC,Paid Search,Enterprise,2,1330.78,0,0.0
2026-02-01,Mid-Market,APAC,Paid Search,Growth,6,1146.2,2,402.51
2026-02-01,Mid-Market,APAC,Paid Search,Pro,7,3058.46,1,302.45
2026-02-01,Mid-Market,APAC,Partner,Basic,3,206.19,2,109.4
2026-02-01,Mid-Market,APAC,Partner,Enterprise,3,3406.31,0,0.0
2026-02-01,Mid-Market,APAC,Partner,Growth,4,672.05,0,0.0
2026-02-01,Mid-Market,APAC,Partner,Pro,5,1597.52,0,0.0
2026-02-01,Mid-Market,APAC,Referral,Basic,1,61.7,0,0.0
2026-02-01,Mid-Market,APAC,Referral,Enterprise,4,7154.2,0,0.0
2026-02-01,Mid-Market,APAC,Referral,Growth,3,497.7,0,0.0
2026-02-01,Mid-Market,APAC,Referral,Pro,6,4307.07,0,0.0
2026-02-01,Mid-Market,Europe,Affiliate,Basic,1,87.05,0,0.0
2026-02-01,Mid-Market,Europe,Affiliate,Enterprise,1,1472.78,0,0.0
2026-02-01,Mid-Market,Europe,Affiliate,Growth,6,1326.7,1,262.71
2026-02-01,Mid-Market,Europe,Affiliate,Pro,8,4519.77,1,872.25
2026-02-01,Mid-Market,Europe,Organic,Basic,8,451.98,1,27.21
2026-02-01,Mid-Market,Europe,Organic,Enterprise,5,8300.98,0,0.0
2026-02-01,Mid-Market,Europe,Organic,Growth,28,5205.02,0,0.0
2026-02-01,Mid-Market,Europe,Organic,Pro,29,15242.55,2,788.9
2026-02-01,Mid-Market,Europe,Outbound,Basic,4,305.68,0,0.0
2026-02-01,Mid-Market,Europe,Outbound,Enterprise,5,8764.18,0,0.0
2026-02-01,Mid-Market,Europe,Outbound,Growth,15,2862.53,1,118.77
2026-02-01,Mid-Market,Europe,Outbound,Pro,23,13339.89,1,590.81
2026-02-01,Mid-Market,Europe,Paid Search,Basic,2,111.26,0,0.0
2026-02-01,Mid-Market,Europe,Paid Search,Enterprise,3,5263.83,0,0.0
2026-02-01,Mid-Market,Europe,Paid Search,Growth,15,2244.84,1,150.54
2026-02-01,Mid-Market,Europe,Paid Search,Pro,16,9007.27,2,812.63
2026-02-01,Mid-Market,Europe,Partner,Basic,7,396.03,0,0.0
2026-02-01,Mid-Market,Europe,Partner,Enterprise,7,12223.98,0,0.0
2026-02-01,Mid-Market,Europe,Partner,Growth,20,3192.98,3,610.5
2026-02-01,Mid-Market,Europe,Partner,Pro,12,5055.13,1,466.04
2026-02-01,Mid-Market,Europe,Referral,Basic,2,79.6,0,0.0
2026-02-01,Mid-Market,Europe,Referral,Enterprise,1,715.17,0,0.0
2026-02-01,Mid-Market,Europe,Referral,Growth,10,1672.98,1,220.37
2026-02-01,Mid-Market,Europe,Referral,Pro,16,8357.18,1,278.83
2026-02-01,Mid-Market,LATAM,Affiliate,Enterprise,1,2447.07,0,0.0
2026-02-01,Mid-Market,LATAM,Affiliate,Growth,1,153.86,0,0.0
2026-02-01,Mid-Market,LATAM,Affiliate,Pro,1,629.33,0,0.0
2026-02-01,Mid-Market,LATAM,Organic,Basic,3,293.16,2,145.58
2026-02-01,Mid-Market,LATAM,Organic,Enterprise,5,10825.05,0,0.0
2026-02-01,Mid-Market,LATAM,Organic,Growth,11,1539.44,0,0.0
2026-02-01,Mid-Market,LATAM,Organic,Pro,14,6353.85,0,0.0
2026-02-01,Mid-Market,LATAM,Outbound,Basic,3,291.03,1,83.39
2026-02-01,Mid-Market,LATAM,Outbound,Enterprise,4,8771.74,0,0.0
2026-02-01,Mid-Market,LATAM,Outbound,Growth,13,2245.31,2,500.22
2026-02-01,Mid-Market,LATAM,Outbound,Pro,11,5494.14,1,102.06
2026-02-01,Mid-Market,LATAM,Paid Search,Enterprise,3,3854.72,0,0.0
2026-02-01,Mid-Market,LATAM,Paid Search,Growth,19,3328.57,5,1079.23
2026-02-01,Mid-Market,LATAM,Paid Search,Pro,6,3397.25,2,868.62
2026-02-01,Mid-Market,LATAM,Partner,Basic,3,145.33,0,0.0
2026-02-01,Mid-Market,LATAM,Partner,Enterprise,5,11384.69,0,0.0
2026-02-01,Mid-Market,LATAM,Partner,Growth,7,1059.11,1,169.31
2026-02-01,Mid-Market,LATAM,Partner,Pro,7,3317.27,0,0.0
2026-02-01,Mid-Market,LATAM,Referral,Basic,2,157.27,0,0.0
2026-02-01,Mid-Market,LATAM,Referral,Enterprise,3,4255.3,0,0.0
2026-02-01,Mid-Market,LATAM,Referral,Growth,3,478.17,0,0.0
2026-02-01,Mid-Market,LATAM,Referral,Pro,5,3327.32,0,0.0
2026-02-01,Mid-Market,North America,Affiliate,Basic,2,71.05,1,37.55
2026-02-01,Mid-Market,North America,Affiliate,Enterprise,2,2166.7,0,0.0
2026-02-01,Mid-Market,North America,Affiliate,Growth,7,1498.82,0,0.0
2026-02-01,Mid-Market,North America,Affiliate,Pro,7,3401.08,0,0.0
2026-02-01,Mid-Market,North America,Organic,Basic,9,488.78,0,0.0
2026-02-01,Mid-Market,North America,Organic,Enterprise,8,12172.93,0,0.0
2026-02-01,Mid-Market,North America,Organic,Growth,38,7373.52,2,433.59
2026-02-01,Mid-Market,North America,Organic,Pro,40,21115.55,1,1618.38
2026-02-01,Mid-Market,North America,Outbound,Basic,14,944.25,2,116.61
2026-02-01,Mid-Market,North America,Outbound,Enterprise,10,15892.75,0,0.0
2026-02-01,Mid-Market,North America,Outbound,Growth,17,2753.22,1,81.02
2026-02-01,Mid-Market,North America,Outbound,Pro,36,17595.79,1,333.57
2026-02-01,Mid-Market,North America,Paid Search,Basic,5,444.21,2,176.37
2026-02-01,Mid-Market,North America,Paid Search,Enterprise,9,22764.7,0,0.0
2026-02-01,Mid-Market,North America,Paid Search,Growth,28,4561.37,2,545.13
2026-02-01,Mid-Market,North America,Paid Search,Pro,20,9899.56,0,0.0
2026-02-01,Mid-Market,North America,Partner,Basic,11,620.16,0,0.0
2026-02-01,Mid-Market,North America,Partner,Enterprise,6,8439.14,0,0.0
2026-02-01,Mid-Market,North America,Partner,Growth,15,3000.16,2,284.82
2026-02-01,Mid-Market,North America,Partner,Pro,28,13206.45,0,0.0
2026-02-01,Mid-Market,North America,Referral,Basic,4,387.14,0,0.0
2026-02-01,Mid-Market,North America,Referral,Enterprise,4,11104.02,0,0.0
2026-02-01,Mid-Market,North America,Referral,Growth,15,2161.21,0,0.0
2026-02-01,Mid-Market,North America,Referral,Pro,16,6877.76,0,0.0
2026-02-01,SMB,APAC,Affiliate,Basic,6,352.63,1,26.72
2026-02-01,SMB,APAC,Affiliate,Growth,12,2822.99,2,752.55
2026-02-01,SMB,APAC,Affiliate,Pro,8,3465.42,0,0.0
2026-02-01,SMB,APAC,Organic,Basic,13,818.56,2,107.87
2026-02-01,SMB,APAC,Organic,Growth,8,1244.01,0,0.0
2026-02-01,SMB,APAC,Organic,Pro,7,3587.86,0,0.0
2026-02-01,SMB,APAC,Outbound,Basic,5,263.0,3,140.81
2026-02-01,SMB,APAC,Outbound,Enterprise,1,1063.39,0,0.0
2026-02-01,SMB,APAC,Outbound,Growth,11,1936.25,1,157.48
2026-02-01,SMB,APAC,Outbound,Pro,6,3017.23,1,323.68
2026-02-01,SMB,APAC,Paid Search,Basic,9,633.21,3,271.1
2026-02-01,SMB,APAC,Paid Search,Enterprise,1,1255.1,0,0.0
2026-02-01,SMB,APAC,Paid Search,Growth,18,3357.22,1,118.12
2026-02-01,SMB,APAC,Paid Search,Pro,6,3253.44,1,535.53
2026-02-01,SMB,APAC,Partner,Basic,1,40.4,0,0.0
2026-02-01,SMB,APAC,Partner,Enterprise,2,1844.23,0,0.0
2026-02-01,SMB,APAC,Partner,Growth,6,799.27,2,201.06
2026-02-01,SMB,APAC,Partner,Pro,4,1750.13,0,0.0
2026-02-01,SMB,APAC,Referral,Basic,8,474.69,1,42.23
2026-02-01,SMB,APAC,Referral,Growth,10,2055.7,0,0.0
2026-02-01,SMB,APAC,Referral,Pro,2,1035.47,0,0.0
2026-02-01,SMB,Europe,Affiliate,Basic,16,907.6,5,231.88
2026-02-01,SMB,Europe,Affiliate,Growth,20,2880.51,4,596.59
2026-02-01,SMB,Europe,Affiliate,Pro,12,7527.14,1,541.67
2026-02-01,SMB,Europe,Organic,Basic,23,1365.37,3,147.08
2026-02-01,SMB,Europe,Organic,Enterprise,2,4371.37,0,0.0
2026-02-01,SMB,Europe,Organic,Growth,38,6611.59,6,810.74
2026-02-01,SMB,Europe,Organic,Pro,14,7825.61,1,705.04
2026-02-01,SMB,Europe,Outbound,Basic,14,823.75,5,367.05
