payment_id,customer_id,payment_date,amount,payment_status
PAY00043596,C002711,2024-06-22,28.1,paid
PAY00043597,C002711,2024-07-22,29.26,paid
PAY00043598,C002711,2024-08-22,26.8,paid
PAY00043599,C002711,2024-09-22,28.73,paid
PAY00043600,C002711,2024-10-22,27.03,paid
PAY00043601,C002711,2024-11-22,28.14,paid
PAY00043602,C002711,2024-12-22,28.09,paid
PAY00043603,C002711,2025-01-22,28.45,paid
PAY00043604,C002711,2025-02-22,27.26,paid
PAY00043605,C002711,2025-03-22,27.29,paid
PAY00043606,C002711,2025-04-22,29.03,paid
PAY00043607,C002711,2025-05-22,27.87,paid
PAY00043608,C002711,2025-06-22,27.92,paid
PAY00043609,C002711,2025-07-22,29.33,paid
PAY00043610,C002711,2025-08-22,28.45,paid
PAY00043611,C002711,2025-09-22,27.81,paid
PAY00043612,C002711,2025-10-22,28.04,paid
PAY00043613,C002711,2025-11-22,27.8,paid
PAY00043614,C002711,2025-12-22,28.07,paid
PAY00043615,C002711,2026-01-22,28.75,failed
PAY00043616,C002711,2026-02-22,28.26,paid
PAY00043617,C002712,2022-02-13,167.99,paid
PAY00043618,C002712,2022-05-13,168.85,paid
PAY00043619,C002712,2022-08-13,169.66,paid
PAY00043620,C002712,2022-11-13,165.83,paid
PAY00043621,C002712,2023-02-13,164.97,paid
PAY00043622,C002712,2023-05-13,175.26,paid
PAY00043623,C002712,2023-08-13,163.93,paid
PAY00043624,C002712,2023-11-13,168.78,paid
PAY00043625,C002712,2024-02-13,164.84,paid
PAY00043626,C002712,2024-05-13,163.21,paid
PAY00043627,C002712,2024-08-13,166.44,paid
PAY00043628,C002712,2024-11-13,170.2,paid
PAY00043629,C002713,2025-12-10,35.74,paid
PAY00043630,C002713,2026-01-10,34.18,paid
PAY00043631,C002713,2026-02-10,35.88,paid
PAY00043632,C002714,2024-03-15,13525.59,paid
PAY00043633,C002714,2025-03-15,13360.22,paid
PAY00043634,C002715,2024-02-17,157.27,paid
PAY00043635,C002715,2024-03-17,165.8,paid
PAY00043636,C002715,2024-04-17,162.07,paid
PAY00043637,C002715,2024-05-17,159.55,paid
PAY00043638,C002715,2024-06-17,157.86,paid
PAY00043639,C002715,2024-07-17,156.18,paid
PAY00043640,C002715,2024-08-17,156.84,paid
PAY00043641,C002715,2024-09-17,157.0,paid
PAY00043642,C002715,2024-10-17,161.34,paid
PAY00043643,C002715,2024-11-17,159.86,paid
PAY00043644,C002715,2024-12-17,161.34,paid
PAY00043645,C002715,2025-01-17,164.83,paid
PAY00043646,C002715,2025-02-17,156.63,paid
PAY00043647,C002715,2025-03-17,158.5,failed
PAY00043648,C002715,2025-04-17,159.65,paid
PAY00043649,C002715,2025-05-17,164.3,paid
PAY00043650,C002715,2025-06-17,162.58,paid
PAY00043651,C002715,2025-07-17,172.65,paid
PAY00043652,C002715,2025-08-17,154.51,paid
PAY00043653,C002715,2025-09-17,164.71,paid
PAY00043654,C002715,2025-10-17,156.37,failed
PAY00043655,C002715,2025-11-17,162.42,paid
PAY00043656,C002715,2025-12-17,158.78,paid
PAY00043657,C002715,2026-01-17,163.6,paid
PAY00043658,C002715,2026-02-17,159.65,paid
PAY00043659,C002716,2023-12-06,117.45,paid
PAY00043660,C002716,2024-01-06,113.61,paid
PAY00043661,C002716,2024-02-06,106.91,paid
PAY00043662,C002716,2024-03-06,113.03,failed
PAY00043663,C002716,2024-04-06,109.68,paid
PAY00043664,C002716,2024-05-06,113.77,paid
PAY00043665,C002716,2024-06-06,109.61,paid
PAY00043666,C002716,2024-07-06,109.1,paid
PAY00043667,C002716,2024-08-06,111.97,paid
PAY00043668,C002716,2024-09-06,114.59,paid
PAY00043669,C002716,2024-10-06,113.03,paid
PAY00043670,C002716,2024-11-06,110.76,paid
PAY00043671,C002716,2024-12-06,112.06,paid
PAY00043672,C002716,2025-01-06,108.12,paid
PAY00043673,C002716,2025-02-06,111.37,paid
PAY00043674,C002716,2025-03-06,112.42,paid
PAY00043675,C002716,2025-04-06,114.56,paid
PAY00043676,C002716,2025-05-06,109.8,paid
PAY00043677,C002716,2025-06-06,109.48,paid
PAY00043678,C002716,2025-07-06,111.37,paid
PAY00043679,C002716,2025-08-06,111.14,paid
PAY00043680,C002716,2025-09-06,116.03,paid
PAY00043681,C002716,2025-10-06,114.13,paid
PAY00043682,C002716,2025-11-06,111.59,paid
PAY00043683,C002716,2025-12-06,114.6,paid
PAY00043684,C002716,2026-01-06,107.49,paid
PAY00043685,C002716,2026-02-06,111.38,paid
PAY00043686,C002717,2023-11-03,383.8,paid
PAY00043687,C002717,2023-12-03,381.51,paid
PAY00043688,C002717,2024-01-03,367.83,paid
PAY00043689,C002717,2024-02-03,366.39,paid
PAY00043690,C002717,2024-03-03,373.11,paid
PAY00043691,C002717,2024-04-03,376.99,paid
PAY00043692,C002717,2024-05-03,383.63,paid
PAY00043693,C002717,2024-06-03,369.89,paid
PAY00043694,C002717,2024-07-03,374.57,paid
PAY00043695,C002717,2024-08-03,365.72,paid
PAY00043696,C002717,2024-09-03,392.55,paid
PAY00043697,C002717,2024-10-03,375.21,failed
PAY00043698,C002717,2024-11-03,383.51,paid
PAY00043699,C002717,2024-12-03,374.8,paid
PAY00043700,C002717,2025-01-03,373.52,paid
PAY00043701,C002717,2025-02-03,388.97,paid
PAY00043702,C002717,2025-03-03,391.83,paid
PAY00043703,C002717,2025-04-03,369.17,paid
PAY00043704,C002717,2025-05-03,370.25,paid
PAY00043705,C002717,2025-06-03,375.07,paid
PAY00043706,C002717,2025-07-03,372.46,paid
PAY00043707,C002717,2025-08-03,366.82,paid
PAY00043708,C002717,2025-09-03,382.44,paid
PAY00043709,C002717,2025-10-03,380.55,paid
PAY00043710,C002717,2025-11-03,366.69,paid
PAY00043711,C002717,2025-12-03,369.21,paid
PAY00043712,C002717,2026-01-03,356.55,paid
PAY00043713,C002717,2026-02-03,367.67,failed
PAY00043714,C002718,2024-11-20,114.85,paid
PAY00043715,C002718,2024-12-20,122.24,paid
PAY00043716,C002718,2025-01-20,122.55,paid
PAY00043717,C002718,2025-02-20,115.7,paid
PAY00043718,C002718,2025-03-20,114.15,paid
PAY00043719,C002718,2025-04-20,116.57,paid
PAY00043720,C002718,2025-05-20,116.88,failed
PAY00043721,C002718,2025-06-20,114.94,paid
PAY00043722,C002718,2025-07-20,120.95,paid
PAY00043723,C002718,2025-08-20,121.8,paid
PAY00043724,C002718,2025-09-20,117.5,paid
PAY00043725,C002718,2025-10-20,118.78,paid
PAY00043726,C002718,2025-11-20,119.93,paid
PAY00043727,C002718,2025-12-20,114.99,paid
PAY00043728,C002718,2026-01-20,119.98,paid
PAY00043729,C002718,2026-02-20,118.41,paid
PAY00043730,C002719,2024-06-06,933.04,paid
PAY00043731,C002719,2024-07-06,988.53,paid
PAY00043732,C002719,2024-08-06,953.83,paid
PAY00043733,C002719,2024-09-06,931.74,paid
PAY00043734,C002719,2024-10-06,948.79,paid
PAY00043735,C002719,2024-11-06,914.28,paid
PAY00043736,C002719,2024-12-06,944.99,paid
PAY00043737,C002719,2025-01-06,951.9,paid
PAY00043738,C002719,2025-02-06,952.95,paid
PAY00043739,C002719,2025-03-06,917.79,paid
PAY00043740,C002719,2025-04-06,948.54,paid
PAY00043741,C002719,2025-05-06,943.42,paid
PAY00043742,C002719,2025-06-06,942.16,paid
PAY00043743,C002719,2025-07-06,945.27,paid
PAY00043744,C002719,2025-08-06,930.04,paid
PAY00043745,C002719,2025-09-06,899.97,paid
PAY00043746,C002719,2025-10-06,931.51,paid
PAY00043747,C002719,2025-11-06,967.86,paid
PAY00043748,C002719,2025-12-06,897.01,paid
PAY00043749,C002719,2026-01-06,967.23,failed
PAY00043750,C002719,2026-02-06,940.43,paid
PAY00043751,C002720,2022-09-14,279.04,paid
PAY00043752,C002720,2022-10-14,288.32,paid
PAY00043753,C002720,2022-11-14,310.84,paid
PAY00043754,C002720,2022-12-14,294.38,paid
PAY00043755,C002720,2023-01-14,311.03,paid
PAY00043756,C002720,2023-02-14,304.5,paid
PAY00043757,C002720,2023-03-14,302.27,paid
PAY00043758,C002720,2023-04-14,318.21,paid
PAY00043759,C002720,2023-05-14,302.13,paid
PAY00043760,C002720,2023-06-14,304.82,paid
PAY00043761,C002720,2023-07-14,303.82,paid
PAY00043762,C002720,2023-08-14,295.11,paid
PAY00043763,C002720,2023-09-14,313.19,paid
PAY00043764,C002720,2023-10-14,311.24,paid
PAY00043765,C002720,2023-11-14,297.6,paid
PAY00043766,C002720,2023-12-14,296.11,paid
PAY00043767,C002720,2024-01-14,309.01,paid
PAY00043768,C002720,2024-02-14,297.8,paid
PAY00043769,C002720,2024-03-14,306.56,paid
PAY00043770,C002720,2024-04-14,294.23,paid
PAY00043771,C002720,2024-05-14,314.59,paid
PAY00043772,C002720,2024-06-14,300.73,paid
PAY00043773,C002720,2024-07-14,296.58,paid
PAY00043774,C002720,2024-08-14,295.5,paid
PAY00043775,C002720,2024-09-14,295.1,paid
PAY00043776,C002720,2024-10-14,294.11,paid
PAY00043777,C002720,2024-11-14,306.85,paid
PAY00043778,C002720,2024-12-14,305.28,paid
PAY00043779,C002720,2025-01-14,299.22,paid
PAY00043780,C002720,2025-02-14,311.48,paid
PAY00043781,C002720,2025-03-14,302.74,paid
PAY00043782,C002720,2025-04-14,291.8,paid
PAY00043783,C002720,2025-05-14,310.89,paid
PAY00043784,C002720,2025-06-14,308.06,paid
PAY00043785,C002720,2025-07-14,306.92,paid
PAY00043786,C002720,2025-08-14,295.75,paid
PAY00043787,C002720,2025-09-14,301.24,paid
PAY00043788,C002720,2025-10-14,283.31,paid
PAY00043789,C002720,2025-11-14,310.41,paid
PAY00043790,C002720,2025-12-14,291.65,paid
PAY00043791,C002720,2026-01-14,305.66,paid
PAY00043792,C002720,2026-02-14,291.14,paid
PAY00043793,C002721,2024-08-23,12764.21,paid
PAY00043794,C002721,2025-08-23,12492.44,paid
PAY00043795,C002722,2024-10-19,1402.8,paid
PAY00043796,C002722,2025-10-19,1290.01,paid
PAY00043797,C002723,2022-06-25,209.58,paid
PAY00043798,C002723,2022-07-25,205.95,paid
PAY00043799,C002723,2022-08-25,200.35,paid
PAY00043800,C002723,2022-09-25,200.86,paid
PAY00043801,C002723,2022-10-25,200.36,paid
PAY00043802,C002723,2022-11-25,206.54,paid
PAY00043803,C002723,2022-12-25,197.39,paid
PAY00043804,C002723,2023-01-25,196.72,paid
PAY00043805,C002723,2023-02-25,207.51,paid
PAY00043806,C002723,2023-03-25,198.8,paid
PAY00043807,C002723,2023-04-25,197.86,paid
PAY00043808,C002723,2023-05-25,203.22,paid
PAY00043809,C002723,2023-06-25,201.44,paid
PAY00043810,C002723,2023-07-25,199.73,paid
PAY00043811,C002723,2023-08-25,197.55,paid
PAY00043812,C002723,2023-09-25,204.42,paid
PAY00043813,C002723,2023-10-25,199.36,paid
PAY00043814,C002723,2023-11-25,201.28,paid
PAY00043815,C002723,2023-12-25,199.93,paid
PAY00043816,C002723,2024-01-25,198.53,paid
PAY00043817,C002723,2024-02-25,198.74,paid
PAY00043818,C002723,2024-03-25,199.72,failed
PAY00043819,C002723,2024-04-25,201.29,paid
PAY00043820,C002723,2024-05-25,206.47,paid
PAY00043821,C002723,2024-06-25,203.02,paid
PAY00043822,C002723,2024-07-25,207.8,paid
PAY00043823,C002723,2024-08-25,205.48,paid
PAY00043824,C002723,2024-09-25,198.31,paid
PAY00043825,C002723,2024-10-25,199.25,paid
PAY00043826,C002723,2024-11-25,197.96,paid
PAY00043827,C002723,2024-12-25,204.9,paid
PAY00043828,C002723,2025-01-25,202.96,paid
PAY00043829,C002723,2025-02-25,206.25,paid
PAY00043830,C002723,2025-03-25,201.07,paid
PAY00043831,C002723,2025-04-25,200.6,paid
PAY00043832,C002723,2025-05-25,207.9,paid
PAY00043833,C002723,2025-06-25,200.79,paid
PAY00043834,C002723,2025-07-25,199.84,paid
PAY00043835,C002723,2025-08-25,194.66,paid
PAY00043836,C002723,2025-09-25,201.69,paid
PAY00043837,C002723,2025-10-25,196.51,paid
PAY00043838,C002723,2025-11-25,204.38,paid
PAY00043839,C002723,2025-12-25,199.28,paid
PAY00043840,C002723,2026-01-25,207.98,paid
PAY00043841,C002723,2026-02-25,206.18,paid
PAY00043842,C002724,2023-08-06,174.44,paid
PAY00043843,C002724,2023-09-06,168.28,paid
PAY00043844,C002724,2023-10-06,179.93,paid
PAY00043845,C002724,2023-11-06,174.76,paid
PAY00043846,C002724,2023-12-06,169.47,paid
PAY00043847,C002724,2024-01-06,171.01,paid
PAY00043848,C002724,2024-02-06,183.38,failed
PAY00043849,C002724,2024-03-06,181.26,paid
PAY00043850,C002724,2024-04-06,164.01,paid
PAY00043851,C002724,2024-05-06,173.13,paid
PAY00043852,C002724,2024-06-06,173.86,paid
PAY00043853,C002724,2024-07-06,175.25,paid
PAY00043854,C002724,2024-08-06,175.76,paid
PAY00043855,C002724,2024-09-06,172.59,failed
PAY00043856,C002724,2024-10-06,178.37,paid
PAY00043857,C002724,2024-11-06,174.21,paid
PAY00043858,C002724,2024-12-06,167.9,paid
PAY00043859,C002724,2025-01-06,170.95,paid
PAY00043860,C002724,2025-02-06,164.63,paid
PAY00043861,C002724,2025-03-06,173.13,paid
PAY00043862,C002724,2025-04-06,174.39,paid
PAY00043863,C002724,2025-05-06,175.8,paid
PAY00043864,C002724,2025-06-06,177.46,paid
PAY00043865,C002724,2025-07-06,167.52,paid
PAY00043866,C002724,2025-08-06,172.53,paid
PAY00043867,C002724,2025-09-06,179.78,paid
PAY00043868,C002724,2025-10-06,174.64,paid
PAY00043869,C002724,2025-11-06,171.09,paid
PAY00043870,C002724,2025-12-06,174.13,paid
PAY00043871,C002724,2026-01-06,170.94,paid
PAY00043872,C002724,2026-02-06,174.63,paid
PAY00043873,C002725,2025-04-25,97.1,paid
PAY00043874,C002725,2025-05-25,98.22,paid
PAY00043875,C002725,2025-06-25,96.62,paid
PAY00043876,C002725,2025-07-25,92.75,paid
PAY00043877,C002725,2025-08-25,94.49,paid
PAY00043878,C002725,2025-09-25,92.51,paid
PAY00043879,C002725,2025-10-25,95.69,paid
PAY00043880,C002725,2025-11-25,94.28,paid
PAY00043881,C002725,2025-12-25,94.53,paid
PAY00043882,C002725,2026-01-25,92.85,paid
PAY00043883,C002725,2026-02-25,95.97,paid
PAY00043884,C002726,2024-07-29,11853.3,paid
PAY00043885,C002726,2025-07-29,12074.68,paid
PAY00043886,C002727,2022-08-03,218.6,failed
PAY00043887,C002727,2022-09-03,207.54,paid
PAY00043888,C002727,2022-10-03,202.63,paid
PAY00043889,C002727,2022-11-03,203.57,paid
PAY00043890,C002727,2022-12-03,212.04,paid
PAY00043891,C002727,2023-01-03,216.74,paid
PAY00043892,C002727,2023-02-03,202.93,paid
PAY00043893,C002727,2023-03-03,217.22,paid
PAY00043894,C002727,2023-04-03,209.84,failed
PAY00043895,C002727,2023-05-03,213.97,paid
PAY00043896,C002727,2023-06-03,212.96,paid
PAY00043897,C002727,2023-07-03,214.34,paid
PAY00043898,C002727,2023-08-03,210.37,paid
PAY00043899,C002727,2023-09-03,204.37,paid
PAY00043900,C002727,2023-10-03,206.22,paid
PAY00043901,C002727,2023-11-03,211.37,paid
PAY00043902,C002727,2023-12-03,198.42,paid
PAY00043903,C002727,2024-01-03,213.46,paid
PAY00043904,C002727,2024-02-03,205.31,paid
PAY00043905,C002727,2024-03-03,208.71,paid
PAY00043906,C002727,2024-04-03,216.11,paid
PAY00043907,C002727,2024-05-03,206.99,paid
PAY00043908,C002727,2024-06-03,210.23,paid
PAY00043909,C002727,2024-07-03,203.92,paid
PAY00043910,C002727,2024-08-03,208.47,paid
PAY00043911,C002727,2024-09-03,207.52,failed
PAY00043912,C002727,2024-10-03,215.48,paid
PAY00043913,C002727,2024-11-03,214.26,paid
PAY00043914,C002727,2024-12-03,209.02,paid
PAY00043915,C002727,2025-01-03,206.64,paid
PAY00043916,C002727,2025-02-03,208.06,paid
PAY00043917,C002727,2025-03-03,214.15,paid
PAY00043918,C002727,2025-04-03,218.26,paid
PAY00043919,C002727,2025-05-03,213.88,paid
PAY00043920,C002727,2025-06-03,208.38,paid
PAY00043921,C002727,2025-07-03,208.58,paid
PAY00043922,C002727,2025-08-03,210.19,paid
PAY00043923,C002727,2025-09-03,216.27,paid
PAY00043924,C002727,2025-10-03,214.86,paid
PAY00043925,C002727,2025-11-03,209.29,paid
PAY00043926,C002727,2025-12-03,211.9,paid
PAY00043927,C002727,2026-01-03,205.26,paid
PAY00043928,C002727,2026-02-03,216.14,paid
PAY00043929,C002728,2022-03-13,193.18,paid
PAY00043930,C002728,2022-04-13,180.75,paid
PAY00043931,C002728,2022-05-13,198.94,paid
PAY00043932,C002728,2022-06-13,192.74,paid
PAY00043933,C002728,2022-07-13,191.23,paid
PAY00043934,C002728,2022-08-13,192.69,paid
PAY00043935,C002728,2022-09-13,192.49,paid
PAY00043936,C002728,2022-10-13,188.69,paid
PAY00043937,C002728,2022-11-13,188.67,paid
PAY00043938,C002728,2022-12-13,189.41,paid
PAY00043939,C002728,2023-01-13,190.82,paid
PAY00043940,C002728,2023-02-13,194.22,paid
PAY00043941,C002728,2023-03-13,184.02,paid
PAY00043942,C002728,2023-04-13,185.09,paid
PAY00043943,C002728,2023-05-13,196.19,paid
PAY00043944,C002728,2023-06-13,194.66,paid
PAY00043945,C002728,2023-07-13,192.7,paid
PAY00043946,C002728,2023-08-13,189.85,paid
PAY00043947,C002728,2023-09-13,187.43,failed
PAY00043948,C002728,2023-10-13,188.71,paid
PAY00043949,C002728,2023-11-13,196.41,paid
PAY00043950,C002728,2023-12-13,192.69,paid
PAY00043951,C002728,2024-01-13,191.53,paid
PAY00043952,C002728,2024-02-13,186.04,paid
PAY00043953,C002728,2024-03-13,193.55,paid
PAY00043954,C002728,2024-04-13,190.65,paid
PAY00043955,C002728,2024-05-13,192.53,paid
PAY00043956,C002728,2024-06-13,193.07,paid
PAY00043957,C002728,2024-07-13,190.61,paid
PAY00043958,C002728,2024-08-13,187.38,paid
PAY00043959,C002728,2024-09-13,190.5,paid
PAY00043960,C002728,2024-10-13,199.61,paid
PAY00043961,C002728,2024-11-13,192.42,paid
PAY00043962,C002728,2024-12-13,191.05,paid
PAY00043963,C002728,2025-01-13,186.25,paid
PAY00043964,C002728,2025-02-13,186.08,paid
PAY00043965,C002728,2025-03-13,190.66,paid
PAY00043966,C002728,2025-04-13,188.92,paid
PAY00043967,C002728,2025-05-13,185.93,failed
PAY00043968,C002728,2025-06-13,191.32,paid
PAY00043969,C002728,2025-07-13,185.72,paid
PAY00043970,C002728,2025-08-13,185.74,failed
PAY00043971,C002728,2025-09-13,192.67,paid
PAY00043972,C002728,2025-10-13,197.16,paid
PAY00043973,C002728,2025-11-13,183.35,paid
PAY00043974,C002728,2025-12-13,183.4,failed
PAY00043975,C002728,2026-01-13,196.04,paid
PAY00043976,C002728,2026-02-13,187.64,paid
PAY00043977,C002729,2024-06-15,24771.35,paid
PAY00043978,C002729,2025-06-15,24668.27,paid
PAY00043979,C002730,2023-12-07,5389.24,paid
PAY00043980,C002730,2024-03-07,5375.09,paid
PAY00043981,C002730,2024-06-07,5587.64,paid
PAY00043982,C002730,2024-09-07,5567.12,paid
PAY00043983,C002730,2024-12-07,5707.55,paid
PAY00043984,C002730,2025-03-07,5436.42,paid
PAY00043985,C002730,2025-06-07,5399.25,paid
PAY00043986,C002730,2025-09-07,5810.63,paid
PAY00043987,C002730,2025-12-07,5134.19,paid
PAY00043988,C002731,2026-01-07,56.33,paid
PAY00043989,C002731,2026-02-07,54.68,paid
PAY00043990,C002732,2024-03-16,5371.28,paid
PAY00043991,C002732,2025-03-16,5466.56,paid
PAY00043992,C002733,2025-11-24,9494.42,paid
PAY00043993,C002734,2022-11-28,227.27,paid
PAY00043994,C002734,2022-12-28,208.91,paid
PAY00043995,C002734,2023-01-28,225.41,paid
PAY00043996,C002734,2023-02-28,233.39,paid
PAY00043997,C002734,2023-03-28,222.4,paid
PAY00043998,C002734,2023-04-28,232.94,paid
PAY00043999,C002734,2023-05-28,221.37,paid
PAY00044000,C002734,2023-06-28,224.95,paid
PAY00044001,C002734,2023-07-28,225.15,paid
PAY00044002,C002734,2023-08-28,223.32,paid
PAY00044003,C002734,2023-09-28,223.77,paid
PAY00044004,C002734,2023-10-28,236.08,paid
PAY00044005,C002734,2023-11-28,212.07,paid
PAY00044006,C002734,2023-12-28,221.16,paid
PAY00044007,C002734,2024-01-28,229.19,paid
PAY00044008,C002734,2024-02-28,226.12,paid
PAY00044009,C002734,2024-03-28,221.7,paid
PAY00044010,C002734,2024-04-28,234.11,paid
PAY00044011,C002734,2024-05-28,222.84,paid
PAY00044012,C002734,2024-06-28,235.93,paid
PAY00044013,C002734,2024-07-28,225.72,paid
PAY00044014,C002734,2024-08-28,229.45,paid
PAY00044015,C002734,2024-09-28,228.81,paid
PAY00044016,C002734,2024-10-28,216.82,paid
PAY00044017,C002734,2024-11-28,224.04,paid
PAY00044018,C002734,2024-12-28,226.0,paid
PAY00044019,C002734,2025-01-28,231.69,paid
PAY00044020,C002734,2025-02-28,228.59,paid
PAY00044021,C002734,2025-03-28,220.42,paid
PAY00044022,C002734,2025-04-28,224.14,paid
PAY00044023,C002734,2025-05-28,216.68,paid
PAY00044024,C002734,2025-06-28,218.72,paid
PAY00044025,C002734,2025-07-28,222.29,paid
PAY00044026,C002734,2025-08-28,210.36,paid
PAY00044027,C002734,2025-09-28,221.02,paid
PAY00044028,C002734,2025-10-28,218.7,paid
PAY00044029,C002734,2025-11-28,221.7,paid
PAY00044030,C002734,2025-12-28,225.45,paid
PAY00044031,C002734,2026-01-28,230.56,paid
PAY00044032,C002734,2026-02-28,222.41,paid
PAY00044033,C002735,2023-11-13,16436.75,paid
PAY00044034,C002735,2024-11-13,16759.25,paid
PAY00044035,C002735,2025-11-13,16683.13,paid
PAY00044036,C002736,2022-08-01,825.78,paid
PAY00044037,C002736,2022-09-01,842.19,paid
PAY00044038,C002736,2022-10-01,842.45,paid
PAY00044039,C002736,2022-11-01,864.15,paid
PAY00044040,C002736,2022-12-01,827.62,paid
PAY00044041,C002736,2023-01-01,860.73,paid
PAY00044042,C002736,2023-02-01,830.93,paid
PAY00044043,C002736,2023-03-01,868.11,paid
PAY00044044,C002736,2023-04-01,847.33,paid
PAY00044045,C002736,2023-05-01,824.81,paid
PAY00044046,C002736,2023-06-01,839.34,paid
PAY00044047,C002736,2023-07-01,823.32,paid
PAY00044048,C002736,2023-08-01,833.89,paid
PAY00044049,C002736,2023-09-01,835.05,paid
PAY00044050,C002736,2023-10-01,845.03,paid
PAY00044051,C002736,2023-11-01,904.78,paid
PAY00044052,C002736,2023-12-01,831.98,paid
PAY00044053,C002736,2024-01-01,826.25,paid
PAY00044054,C002736,2024-02-01,833.82,paid
PAY00044055,C002736,2024-03-01,865.9,paid
PAY00044056,C002736,2024-04-01,819.56,paid
PAY00044057,C002736,2024-05-01,846.96,paid
PAY00044058,C002736,2024-06-01,875.81,paid
PAY00044059,C002736,2024-07-01,862.37,paid
PAY00044060,C002736,2024-08-01,849.79,paid
PAY00044061,C002736,2024-09-01,836.86,paid
PAY00044062,C002736,2024-10-01,836.28,paid
PAY00044063,C002736,2024-11-01,856.92,paid
PAY00044064,C002736,2024-12-01,874.83,paid
PAY00044065,C002736,2025-01-01,819.58,paid
PAY00044066,C002736,2025-02-01,827.76,paid
PAY00044067,C002736,2025-03-01,854.9,paid
PAY00044068,C002736,2025-04-01,836.29,paid
PAY00044069,C002736,2025-05-01,811.5,paid
PAY00044070,C002736,2025-06-01,855.27,paid
PAY00044071,C002736,2025-07-01,841.41,paid
PAY00044072,C002736,2025-08-01,825.56,paid
PAY00044073,C002736,2025-09-01,862.16,paid
PAY00044074,C002736,2025-10-01,839.26,paid
PAY00044075,C002736,2025-11-01,848.02,paid
PAY00044076,C002736,2025-12-01,887.63,paid
PAY00044077,C002736,2026-01-01,850.18,paid
PAY00044078,C002736,2026-02-01,863.71,paid
PAY00044079,C002736,2026-03-01,868.67,paid
PAY00044080,C002737,2024-06-01,8208.57,paid
PAY00044081,C002737,2025-06-01,8020.05,paid
PAY00044082,C002738,2022-10-28,42.44,paid
PAY00044083,C002738,2022-11-28,40.87,paid
PAY00044084,C002738,2022-12-28,41.09,paid
PAY00044085,C002738,2023-01-28,42.21,paid
PAY00044086,C002738,2023-02-28,43.09,paid
PAY00044087,C002738,2023-03-28,41.71,paid
PAY00044088,C002738,2023-04-28,41.98,paid
PAY00044089,C002738,2023-05-28,41.92,paid
PAY00044090,C002738,2023-06-28,40.25,paid
PAY00044091,C002738,2023-07-28,41.28,failed
PAY00044092,C002738,2023-08-28,38.65,paid
PAY00044093,C002738,2023-09-28,39.92,paid
PAY00044094,C002738,2023-10-28,41.04,paid
PAY00044095,C002738,2023-11-28,40.41,paid
PAY00044096,C002738,2023-12-28,40.01,paid
PAY00044097,C002738,2024-01-28,40.95,paid
PAY00044098,C002738,2024-02-28,39.52,paid
PAY00044099,C002738,2024-03-28,41.17,paid
PAY00044100,C002738,2024-04-28,42.78,paid
PAY00044101,C002738,2024-05-28,41.72,paid
PAY00044102,C002738,2024-06-28,39.68,paid
PAY00044103,C002738,2024-07-28,42.07,paid
PAY00044104,C002738,2024-08-28,41.56,paid
PAY00044105,C002738,2024-09-28,40.14,paid
PAY00044106,C002738,2024-10-28,42.28,paid
PAY00044107,C002738,2024-11-28,43.23,paid
PAY00044108,C002738,2024-12-28,40.6,paid
PAY00044109,C002738,2025-01-28,41.21,paid
PAY00044110,C002738,2025-02-28,42.42,paid
PAY00044111,C002738,2025-03-28,42.16,paid
PAY00044112,C002738,2025-04-28,43.06,paid
PAY00044113,C002738,2025-05-28,41.59,paid
PAY00044114,C002738,2025-06-28,41.88,paid
PAY00044115,C002738,2025-07-28,39.32,paid
PAY00044116,C002738,2025-08-28,41.74,failed
PAY00044117,C002738,2025-09-28,42.52,paid
PAY00044118,C002738,2025-10-28,40.94,paid
PAY00044119,C002738,2025-11-28,42.14,failed
PAY00044120,C002738,2025-12-28,40.61,paid
PAY00044121,C002738,2026-01-28,43.03,paid
PAY00044122,C002738,2026-02-28,42.07,paid
PAY00044123,C002739,2024-01-28,249.16,paid
PAY00044124,C002739,2024-02-28,258.25,paid
PAY00044125,C002739,2024-03-28,261.63,paid
PAY00044126,C002739,2024-04-28,267.53,paid
PAY00044127,C002739,2024-05-28,268.82,paid
PAY00044128,C002739,2024-06-28,252.93,paid
PAY00044129,C002739,2024-07-28,259.9,paid
PAY00044130,C002739,2024-08-28,258.66,paid
PAY00044131,C002739,2024-09-28,253.73,paid
PAY00044132,C002739,2024-10-28,256.52,paid
PAY00044133,C002739,2024-11-28,262.77,paid
PAY00044134,C002739,2024-12-28,265.52,paid
PAY00044135,C002739,2025-01-28,272.68,paid
PAY00044136,C002739,2025-02-28,271.27,paid
PAY00044137,C002739,2025-03-28,267.59,paid
PAY00044138,C002739,2025-04-28,258.57,paid
PAY00044139,C002739,2025-05-28,246.83,paid
PAY00044140,C002739,2025-06-28,266.75,paid
PAY00044141,C002739,2025-07-28,264.31,paid
PAY00044142,C002739,2025-08-28,256.21,paid
PAY00044143,C002739,2025-09-28,255.05,paid
PAY00044144,C002739,2025-10-28,267.11,paid
PAY00044145,C002739,2025-11-28,256.74,paid
PAY00044146,C002739,2025-12-28,266.16,paid
PAY00044147,C002739,2026-01-28,266.83,paid
PAY00044148,C002739,2026-02-28,259.54,paid
PAY00044149,C002740,2023-06-19,155.96,paid
PAY00044150,C002740,2023-07-19,161.68,paid
PAY00044151,C002740,2023-08-19,164.28,paid
PAY00044152,C002740,2023-09-19,152.82,paid
PAY00044153,C002740,2023-10-19,152.89,paid
